ID,Post_ID,Date,Comment,Sentiment,Time
696,P2,21/09/2024,"Chúng ta cần phải tăng cường hợp tác, chia sẻ thông tin, dữ liệu, kinh nghiệm với các nước trong khu vực và trên thế giới trong lĩnh vực phòng, chống, giảm nhẹ rủi ro thiên tai.",Neutral,00:15
697,P3,17/09/2024,"Bộ Giáo dục và Đào tạo đã có công điện chỉ đạo các Sở Giáo dục và Đào tạo về việc đảm bảo an toàn trường học trong mùa mưa lũ.",Neutral,08:00
698,P1,17/09/2024,"Trời mưa to, lại thêm mất điện, cuộc sống thật khó khăn!",Negative,09:45
699,P2,17/09/2024,"Mưa lớn làm mực nước sông Tô Lịch dâng cao, bốc mùi hôi thối, ảnh hưởng đến môi trường và sức khỏe người dân.",Negative,11:30
700,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ, tạo điều kiện cho các doanh nghiệp sớm khôi phục sản xuất sau mưa lũ.",Neutral,13:15
701,P1,18/09/2024,"Cần cứu trợ gấp! Khu vực Chương Mỹ đang bị cô lập, người dân đang thiếu lương thực, nước uống và thuốc men.",Negative,15:00
702,P2,18/09/2024,"Nước sông Nhuệ dâng cao, nhiều đoạn đê xung yếu có nguy cơ bị vỡ.",Negative,16:45
703,P3,19/09/2024,"Tổng Bí thư Nguyễn Phú Trọng đã có các cuộc điện đàm với Bí thư các tỉnh, thành ủy, chỉ đạo công tác khắc phục hậu quả mưa lũ.",Positive,18:30
704,P1,19/09/2024,"Các lực lượng Công an nhân dân luôn có mặt kịp thời ở những nơi khó khăn, gian khổ nhất để giúp đỡ nhân dân.",Positive,20:15
705,P2,19/09/2024,"Mưa lũ làm sạt lở nhiều tuyến đường giao thông nông thôn, gây khó khăn cho việc đi lại, giao thương hàng hóa.",Negative,22:00
706,P3,20/09/2024,"Cần có biện pháp đảm bảo an toàn cho các hồ chứa thủy lợi, thủy điện trong điều kiện mưa bão.",Neutral,23:45
707,P1,20/09/2024,"Sinh viên các trường đại học, cao đẳng trên địa bàn Hà Nội đang tham gia dọn dẹp bùn đất, vệ sinh môi trường sau lũ.",Positive,08:30
708,P2,20/09/2024,"Sau khi nước rút, cần phải phun hóa chất khử trùng, tiêu độc, tránh để phát sinh dịch bệnh.",Positive,10:15
709,P3,21/09/2024,"Thủ tướng Chính phủ yêu cầu Bộ Lao động - Thương binh và Xã hội rà soát, hỗ trợ kịp thời cho các đối tượng chính sách, người có công bị ảnh hưởng bởi mưa lũ.",Positive,12:00
710,P1,21/09/2024,"Các tổ chức tín dụng đã triển khai các gói cho vay ưu đãi để hỗ trợ người dân vùng lũ khắc phục hậu quả thiên tai, khôi phục sản xuất.",Positive,13:45
711,P2,21/09/2024,"Chúng ta cần đẩy mạnh ứng dụng công nghệ thông tin trong dự báo, cảnh báo thiên tai.",Neutral,15:30
712,P3,17/09/2024,"Bộ Y tế đã chỉ đạo các đơn vị y tế dự phòng chuẩn bị cơ số thuốc, hóa chất, sẵn sàng ứng phó với dịch bệnh có thể xảy ra sau mưa lũ.",Positive,17:15
713,P1,17/09/2024,"Nước ngập đường, xe chết máy, mình phải dắt bộ cả mấy cây số, khổ quá!",Negative,19:00
714,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều gara ô tô, nhiều xe ô tô bị hư hỏng nặng.",Negative,20:45
715,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ các hộ gia đình có người bị chết, mất tích do mưa lũ.",Neutral,22:30
716,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Thạch Thất đang bị cô lập trên các gò cao, không có nước sạch để dùng.",Negative,00:15
717,P2,18/09/2024,"Mưa lớn làm nước sông dâng cao, nhiều tàu thuyền bị sóng đánh chìm.",Negative,08:00
718,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc đã chủ trì cuộc họp với các Bộ, ngành, địa phương về công tác khắc phục hậu quả mưa lũ.",Positive,09:45
719,P1,19/09/2024,"Các y, bác sĩ, điều dưỡng đang nỗ lực hết mình để chăm sóc, cứu chữa cho các bệnh nhân bị ảnh hưởng bởi mưa lũ.",Positive,11:30
720,P2,19/09/2024,"Mưa lũ làm nhiều cột điện, đường dây điện bị hư hỏng, gây mất điện trên diện rộng, ảnh hưởng đến sản xuất và sinh hoạt của người dân.",Negative,13:15
721,P3,20/09/2024,"Cần có biện pháp bảo vệ các đàn vật nuôi, tránh bị cuốn trôi, chết do mưa lũ.",Neutral,15:00
722,P1,20/09/2024,"Thanh niên tình nguyện đang giúp các hộ gia đình neo đơn, người già, trẻ em di chuyển đồ đạc, khắc phục hậu quả sau lũ.",Positive,16:45
723,P2,20/09/2024,"Sau mưa lũ, nhiều tuyến đường bị hư hỏng, xuống cấp nghiêm trọng, tiềm ẩn nguy cơ mất an toàn giao thông.",Negative,18:30
724,P3,21/09/2024,"Phó Thủ tướng Lê Văn Thành yêu cầu Bộ Thông tin và Truyền thông chỉ đạo các doanh nghiệp viễn thông khẩn trương khắc phục sự cố, đảm bảo thông tin liên lạc thông suốt.",Neutral,20:15
725,P1,21/09/2024,"Các doanh nghiệp đang tích cực hỗ trợ người lao động bị mất việc làm do ảnh hưởng của mưa lũ.",Positive,22:00
726,P2,21/09/2024,"Chúng ta cần đẩy mạnh nghiên cứu, chuyển giao, ứng dụng các giống cây trồng, vật nuôi có khả năng chống chịu tốt với thiên tai.",Neutral,23:45
727,P3,17/09/2024,"Ủy ban An toàn Giao thông Quốc gia đã có công điện chỉ đạo các địa phương đảm bảo an toàn giao thông trong điều kiện mưa lũ.",Neutral,08:30
728,P1,17/09/2024,"Mưa to, gió giật mạnh, cây cối đổ gãy, nhiều nhà bị tốc mái, hư hỏng.",Negative,10:15
729,P2,17/09/2024,"Mưa lớn gây ngập úng nhiều tuyến phố, nước tràn vào nhà dân, gây thiệt hại lớn về tài sản.",Negative,12:00
730,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ các hộ dân bị thiệt hại về lúa, hoa màu do mưa lũ.",Neutral,13:45
731,P1,18/09/2024,"Cần cứu trợ gấp! Khu vực Quốc Oai đang bị cô lập, thiếu lương thực, nước uống và thuốc men.",Negative,15:30
732,P2,18/09/2024,"Nước sông Hồng, sông Đuống lên cao, vượt mức báo động 3, nhiều tuyến đê xung yếu có nguy cơ bị tràn, vỡ.",Negative,17:15
733,P3,19/09/2024,"Thủ tướng Chính phủ đã quyết định xuất cấp hàng dự trữ quốc gia để hỗ trợ các địa phương bị ảnh hưởng bởi mưa lũ.",Positive,19:00
734,P1,19/09/2024,"Các cán bộ, chiến sĩ Quân đội nhân dân Việt Nam luôn sẵn sàng có mặt ở những nơi khó khăn nhất, nguy hiểm nhất để giúp đỡ nhân dân.",Positive,20:45
735,P2,19/09/2024,"Mưa lũ làm nhiều công trình trường học bị ngập úng, bàn ghế, sách vở, thiết bị dạy học bị hư hỏng.",Negative,22:30
736,P3,20/09/2024,"Cần có biện pháp bảo vệ các diện tích rừng phòng hộ, rừng đầu nguồn để hạn chế lũ lụt, sạt lở đất.",Neutral,00:15
737,P1,20/09/2024,"Các tổ chức đoàn thể đang tích cực vận động đoàn viên, hội viên và nhân dân tham gia khắc phục hậu quả mưa lũ.",Positive,08:00
738,P2,20/09/2024,"Sau khi nước rút, cần phải tổng vệ sinh môi trường, thu gom, xử lý rác thải, phun thuốc khử khuẩn, tiêu độc, phòng, chống dịch bệnh.",Positive,09:45
739,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh chỉ đạo các địa phương tập trung hỗ trợ người dân khôi phục sản xuất nông nghiệp sau lũ.",Neutral,11:30
740,P1,21/09/2024,"Các doanh nghiệp bảo hiểm đã khẩn trương triển khai công tác giám định thiệt hại, bồi thường cho khách hàng bị ảnh hưởng do mưa lũ.",Positive,13:15
741,P2,21/09/2024,"Chúng ta cần phải nâng cao năng lực dự báo, cảnh báo thiên tai, đặc biệt là cảnh báo sớm, cảnh báo chi tiết.",Neutral,15:00
742,P3,17/09/2024,"Bộ Lao động - Thương binh và Xã hội đã chỉ đạo các địa phương triển khai các biện pháp đảm bảo an sinh xã hội, không để người dân nào bị thiếu đói do mưa lũ.",Positive,16:45
743,P1,17/09/2024,"Mưa to quá, nước ngập hết đường, mình không về nhà được, lo cho gia đình quá!",Negative,18:30
744,P2,17/09/2024,"Mưa lớn gây sạt lở đất đá, vùi lấp nhiều nhà cửa, hoa màu, gây thiệt hại nặng nề về người và tài sản.",Negative,20:15
745,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ, giúp đỡ các hộ gia đình có người thân bị chết, mất tích trong mưa lũ.",Neutral,22:00
746,P1,18/09/2024,"Cần cứu trợ khẩn cấp cho bà con ở khu vực Ba Vì, nhiều người đang bị đói và rét!",Negative,23:45
747,P2,18/09/2024,"Mưa lớn làm nước sông Tích dâng cao, tràn qua nhiều đoạn đê, gây ngập lụt nhiều xã của huyện Thạch Thất.",Negative,08:30
748,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc đã có thư thăm hỏi, động viên đồng bào, chiến sĩ vùng bị thiệt hại do thiên tai.",Positive,10:15
749,P1,19/09/2024,"Những người lính Cụ Hồ luôn xung kích, đi đầu trong công tác phòng, chống thiên tai, bảo vệ cuộc sống bình yên cho nhân dân.",Positive,12:00
750,P2,19/09/2024,"Mưa lũ làm nhiều bệnh viện, trạm xá bị ngập, ảnh hưởng đến công tác khám, chữa bệnh cho nhân dân.",Negative,13:45
751,P3,20/09/2024,"Cần có biện pháp bảo đảm an toàn cho các công nhân làm việc trong các hầm lò khai thác khoáng sản trong điều kiện mưa bão.",Neutral,15:30
752,P1,20/09/2024,"Hội Chữ thập đỏ các cấp đang tích cực triển khai các hoạt động cứu trợ nhân đạo, hỗ trợ người dân vùng lũ.",Positive,17:15
753,P2,20/09/2024,"Sau mưa lũ, môi trường bị ô nhiễm nghiêm trọng, rác thải, xác súc vật chết trôi nổi khắp nơi, tiềm ẩn nguy cơ bùng phát dịch bệnh.",Negative,19:00
754,P3,21/09/2024,"Thủ tướng Chính phủ chỉ đạo Bộ Tài nguyên và Môi trường tăng cường công tác thanh tra, kiểm tra việc chấp hành pháp luật về tài nguyên nước, xử lý nghiêm các vi phạm.",Neutral,20:45
755,P1,21/09/2024,"Các tổ chức quốc tế đang tích cực hỗ trợ Việt Nam khắc phục hậu quả mưa lũ, tái thiết cuộc sống cho người dân vùng thiên tai.",Positive,22:30
756,P2,21/09/2024,"Chúng ta cần phải đầu tư, nâng cấp hệ thống cơ sở hạ tầng, đặc biệt là hệ thống giao thông, thủy lợi, để nâng cao khả năng chống chịu với thiên tai.",Neutral,00:15
757,P3,17/09/2024,"Bộ Thông tin và Truyền thông đã yêu cầu các doanh nghiệp viễn thông khôi phục các tuyến cáp quang bị đứt do mưa lũ, đảm bảo thông tin liên lạc thông suốt.",Positive,08:00
758,P1,17/09/2024,"Mưa to quá, điện thoại lại hết pin, không liên lạc được với ai, lo lắng quá!",Negative,09:45
759,P2,17/09/2024,"Mưa lớn làm mực nước sông hồ dâng cao, nhiều tuyến đường ven sông bị phong tỏa để đảm bảo an toàn.",Negative,11:30
760,P3,18/09/2024,"Chính quyền cần có chính sách hỗ trợ các hộ dân di dời khẩn cấp khỏi các khu vực nguy hiểm.",Neutral,13:15
761,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Ứng Hòa đang bị cô lập, thiếu lương thực, nước uống!",Negative,15:00
762,P2,18/09/2024,"Mưa lớn làm nước sông Nhuệ dâng cao, tràn vào nhiều nhà dân, gây hư hỏng tài sản, đồ đạc.",Negative,16:45
763,P3,19/09/2024,"Phó Thủ tướng Lê Văn Thành chỉ đạo các địa phương phải sơ tán triệt để người dân ra khỏi các khu vực có nguy cơ cao xảy ra lũ quét, sạt lở đất.",Neutral,18:30
764,P1,19/09/2024,"Các cán bộ, nhân viên ngành Y tế đã không quản ngại khó khăn, vất vả, hiểm nguy, cứu chữa, chăm sóc cho người dân vùng lũ.",Positive,20:15
765,P2,19/09/2024,"Mưa lũ làm nhiều nhà máy, xí nghiệp phải ngừng hoạt động, nhiều công nhân bị mất việc làm.",Negative,22:00
766,P3,20/09/2024,"Cần có biện pháp đảm bảo an toàn cho các phương tiện vận tải hành khách, hàng hóa trong điều kiện mưa lũ.",Neutral,23:45
767,P1,20/09/2024,"Đoàn Thanh niên, Hội Liên hiệp Thanh niên Việt Nam các cấp trên địa bàn Thành phố đã và đang tổ chức nhiều hoạt động thiết thực, ý nghĩa, giúp đỡ người dân vùng lũ.",Positive,08:30
768,P2,20/09/2024,"Sau khi nước rút, các địa phương cần chủ động rà soát, kiểm tra, đánh giá tình trạng vệ sinh môi trường, nguồn nước sinh hoạt, kịp thời có biện pháp xử lý, khắc phục.",Positive,10:15
769,P3,21/09/2024,"Phó Thủ tướng Thường trực Chính phủ Phạm Bình Minh yêu cầu các Bộ, ngành, địa phương tiếp tục thực hiện nghiêm Công điện số 1063/CĐ-TTg ngày 18/9/2024 của Thủ tướng Chính phủ về việc tập trung ứng phó, khắc phục hậu quả mưa lũ.",Neutral,12:00
770,P1,21/09/2024,"Các doanh nghiệp trong lĩnh vực xây dựng đã và đang triển khai các hoạt động hỗ trợ, cung cấp vật liệu xây dựng cho người dân vùng lũ.",Positive,13:45
771,P2,21/09/2024,"Chúng ta cần phải tăng cường trồng rừng và bảo vệ rừng ven biển để phòng, chống sạt lở bờ biển, giảm thiểu tác động của nước biển dâng, xâm nhập mặn.",Neutral,15:30
772,P3,17/09/2024,"Bộ Nông nghiệp và Phát triển nông thôn đã chỉ đạo các địa phương rà soát, thống kê thiệt hại về sản xuất nông nghiệp do mưa lũ, đề xuất biện pháp hỗ trợ.",Neutral,17:15
773,P1,17/09/2024,"Mưa to, ngập đường, mình phải nghỉ bán hàng, mất cả buổi chợ, buồn quá!",Negative,19:00
774,P2,17/09/2024,"Mưa lớn làm sạt lở nhiều tuyến đường giao thông miền núi, gây chia cắt, cô lập nhiều bản làng.",Negative,20:45
775,P3,18/09/2024,"Chính quyền cần có biện pháp hỗ trợ các hộ gia đình có nhà bị sập, đổ hoàn toàn do mưa lũ.",Neutral,22:30
776,P1,18/09/2024,"Cần cứu trợ gấp! Nhiều người dân ở khu vực Phúc Thọ đang bị mắc kẹt trên mái nhà, không có thức ăn, nước uống!",Negative,00:15
777,P2,18/09/2024,"Mưa lớn làm nước sông dâng cao, nhiều cầu, cống bị ngập sâu, gây nguy hiểm cho người và phương tiện tham gia giao thông.",Negative,08:00
778,P3,19/09/2024,"Chủ tịch nước Nguyễn Xuân Phúc đã có thư động viên, chia sẻ những khó khăn, mất mát với đồng bào và chiến sĩ cả nước, đặc biệt là các địa phương bị ảnh hưởng nặng nề bởi mưa lũ.",Positive,09:45
779,P1,19/09/2024,"Những người lính Bộ đội Cụ Hồ, Công an nhân dân, Dân quân tự vệ Thủ đô đã không quản ngại gian khổ, hiểm nguy, kịp thời cứu giúp nhân dân trong mưa lũ, được nhân dân tin yêu, quý mến.",Positive,11:30
